일자,KOSPI 200 종가,KOSPI 200 등락률,KOSPI 200 거래량,KOSPI 200 ESG 종가,KOSPI 200 ESG 등락률,KOSPI 200 ESG 거래량,연도,연도월,분기
2018-03-09,317.67,0.92,108413.0,331.18,1.19,,2018,2018.3,1
2018-03-12,320.7,0.95,93547.0,334.89,1.12,,2018,2018.3,1
2018-03-13,322.98,0.71,96757.0,337.89,0.9,,2018,2018.3,1
2018-03-14,321.99,-0.31,76075.0,337.01,-0.26,,2018,2018.3,1
2018-03-15,322.74,0.23,70222.0,337.18,0.05,,2018,2018.3,1
2018-03-16,322.88,0.04,75857.0,337.36,0.05,,2018,2018.3,1
2018-03-19,320.35,-0.78,73051.0,334.83,-0.75,,2018,2018.3,1
2018-03-20,321.79,0.45,65015.0,336.2,0.41,,2018,2018.3,1
2018-03-21,321.6,-0.06,72018.0,336.12,-0.02,,2018,2018.3,1
2018-03-22,323.32,0.53,91617.0,338.12,0.6,,2018,2018.3,1
2018-03-23,312.42,-3.37,102461.0,326.73,-3.37,,2018,2018.3,1
2018-03-26,314.89,0.79,82454.0,329.16,0.74,,2018,2018.3,1
2018-03-27,316.34,0.46,86173.0,330.91,0.53,,2018,2018.3,1
2018-03-28,311.81,-1.43,95208.0,326.15,-1.44,,2018,2018.3,1
2018-03-29,313.82,0.64,85494.0,327.34,0.36,,2018,2018.3,1
2018-03-30,314.61,0.25,111256.0,327.88,0.16,,2018,2018.3,1
2018-04-02,314.0,-0.19,85963.0,327.33,-0.17,,2018,2018.4,2
2018-04-03,313.38,-0.2,132269.0,326.92,-0.13,,2018,2018.4,2
2018-04-04,308.54,-1.54,139804.0,322.14,-1.46,,2018,2018.4,2
2018-04-05,313.04,1.46,103602.0,327.19,1.57,,2018,2018.4,2
2018-04-06,311.61,-0.46,107254.0,325.84,-0.41,,2018,2018.4,2
2018-04-09,313.45,0.59,101643.0,327.17,0.41,,2018,2018.4,2
2018-04-10,313.94,0.16,91826.0,327.93,0.23,,2018,2018.4,2
2018-04-11,312.94,-0.32,108374.0,326.8,-0.34,,2018,2018.4,2
2018-04-12,313.22,0.09,95163.0,327.51,0.22,,2018,2018.4,2
2018-04-13,314.86,0.52,92859.0,329.76,0.69,,2018,2018.4,2
2018-04-16,315.17,0.1,69234.0,329.89,0.04,,2018,2018.4,2
2018-04-17,314.64,-0.17,73082.0,329.62,-0.08,,2018,2018.4,2
2018-04-18,318.64,1.27,93162.0,334.39,1.45,,2018,2018.4,2
2018-04-19,320.12,0.46,116870.0,337.0,0.78,,2018,2018.4,2
2018-04-20,317.89,-0.7,104385.0,334.38,-0.78,,2018,2018.4,2
2018-04-23,317.89,0.0,108889.0,335.47,0.33,,2018,2018.4,2
2018-04-24,315.86,-0.64,94691.0,333.46,-0.6,,2018,2018.4,2
2018-04-25,313.99,-0.59,82175.0,331.36,-0.63,,2018,2018.4,2
2018-04-26,318.08,1.3,91036.0,335.33,1.2,,2018,2018.4,2
2018-04-27,320.8,0.86,92190.0,337.28,0.58,,2018,2018.4,2
2018-04-30,323.56,0.86,139570.0,340.87,1.06,,2018,2018.4,2
2018-05-02,322.53,-0.32,158304.0,339.75,-0.33,,2018,2018.5,2
2018-05-03,320.55,-0.61,117280.0,337.54,-0.65,,2018,2018.5,2
2018-05-04,316.75,-1.19,173912.0,334.01,-1.05,,2018,2018.5,2
2018-05-08,315.87,-0.28,141253.0,333.61,-0.12,,2018,2018.5,2
2018-05-09,314.42,-0.46,123611.0,331.11,-0.75,,2018,2018.5,2
2018-05-10,317.31,0.92,120901.0,334.09,0.9,,2018,2018.5,2
2018-05-11,318.51,0.38,112400.0,335.45,0.41,,2018,2018.5,2
2018-05-14,317.72,-0.25,141539.0,334.86,-0.18,,2018,2018.5,2
2018-05-15,314.94,-0.87,128387.0,331.38,-1.04,,2018,2018.5,2
2018-05-16,315.97,0.33,129023.0,332.38,0.3,,2018,2018.5,2
2018-05-17,314.29,-0.53,107626.0,330.64,-0.52,,2018,2018.5,2
2018-05-18,315.37,0.34,83886.0,331.58,0.28,,2018,2018.5,2
2018-05-21,316.25,0.28,96768.0,332.68,0.33,,2018,2018.5,2
2018-05-23,318.31,0.65,122345.0,335.67,0.9,,2018,2018.5,2
2018-05-24,317.48,-0.26,83137.0,334.27,-0.42,,2018,2018.5,2
2018-05-25,318.05,0.18,130285.0,334.15,-0.04,,2018,2018.5,2
2018-05-28,318.99,0.3,147738.0,335.32,0.35,,2018,2018.5,2
2018-05-29,316.2,-0.87,117360.0,332.07,-0.97,,2018,2018.5,2
2018-05-30,309.26,-2.19,135724.0,324.47,-2.29,,2018,2018.5,2
2018-05-31,310.92,0.54,228470.0,326.14,0.51,,2018,2018.5,2
2018-06-01,313.22,0.74,120951.0,328.14,0.61,,2018,2018.6,2
2018-06-04,314.84,0.52,104433.0,330.38,0.68,,2018,2018.6,2
2018-06-05,315.76,0.29,105958.0,331.96,0.48,,2018,2018.6,2
2018-06-07,317.67,0.6,108023.0,333.98,0.61,,2018,2018.6,2
2018-06-08,314.97,-0.85,103098.0,331.22,-0.83,,2018,2018.6,2
2018-06-11,317.22,0.71,103065.0,333.89,0.81,,2018,2018.6,2
2018-06-12,316.84,-0.12,122233.0,333.24,-0.19,,2018,2018.6,2
2018-06-14,311.2,-1.78,147740.0,326.57,-2.0,,2018,2018.6,2
2018-06-15,308.73,-0.79,127404.0,323.08,-1.07,,2018,2018.6,2
2018-06-18,305.35,-1.09,121133.0,319.08,-1.24,,2018,2018.6,2
2018-06-19,301.35,-1.31,117682.0,315.67,-1.07,,2018,2018.6,2
2018-06-20,304.02,0.89,104269.0,318.76,0.98,,2018,2018.6,2
2018-06-21,301.02,-0.99,101197.0,315.57,-1.0,,2018,2018.6,2
2018-06-22,303.69,0.89,92739.0,318.28,0.86,,2018,2018.6,2
2018-06-25,303.37,-0.11,83139.0,317.71,-0.18,,2018,2018.6,2
2018-06-26,302.76,-0.2,95031.0,316.7,-0.32,,2018,2018.6,2
2018-06-27,302.25,-0.17,100171.0,315.97,-0.23,,2018,2018.6,2
2018-06-28,298.26,-1.32,88459.0,311.66,-1.36,,2018,2018.6,2
2018-06-29,299.66,0.47,91793.0,313.12,0.47,,2018,2018.6,2
2018-07-02,292.93,-2.25,93228.0,305.81,-2.33,,2018,2018.7,3
2018-07-03,293.35,0.14,88703.0,306.32,0.17,,2018,2018.7,3
2018-07-04,292.26,-0.37,67010.0,305.1,-0.4,,2018,2018.7,3
2018-07-05,291.63,-0.22,64861.0,305.14,0.01,,2018,2018.7,3
2018-07-06,293.11,0.51,100948.0,306.37,0.4,,2018,2018.7,3
2018-07-09,295.2,0.71,80243.0,308.92,0.83,,2018,2018.7,3
2018-07-10,296.19,0.34,74328.0,309.84,0.3,,2018,2018.7,3
2018-07-11,294.43,-0.59,102397.0,308.35,-0.48,,2018,2018.7,3
2018-07-12,294.41,-0.01,94349.0,307.54,-0.26,,2018,2018.7,3
2018-07-13,298.65,1.44,88560.0,312.65,1.66,,2018,2018.7,3
2018-07-16,297.37,-0.43,69364.0,311.25,-0.45,,2018,2018.7,3
2018-07-17,296.88,-0.16,77992.0,310.89,-0.12,,2018,2018.7,3
2018-07-18,296.47,-0.14,78882.0,311.01,0.04,,2018,2018.7,3
2018-07-19,295.9,-0.19,85404.0,310.81,-0.06,,2018,2018.7,3
2018-07-20,296.95,0.35,76112.0,311.97,0.37,,2018,2018.7,3
2018-07-23,294.56,-0.8,87894.0,309.73,-0.72,,2018,2018.7,3
2018-07-24,295.49,0.32,99972.0,310.81,0.35,,2018,2018.7,3
2018-07-25,294.85,-0.22,85722.0,310.63,-0.06,,2018,2018.7,3
2018-07-26,296.95,0.71,93045.0,312.69,0.66,,2018,2018.7,3
2018-07-27,297.78,0.28,71328.0,313.93,0.4,,2018,2018.7,3
2018-07-30,297.29,-0.16,66416.0,313.4,-0.17,,2018,2018.7,3
2018-07-31,297.45,0.05,71873.0,312.82,-0.19,,2018,2018.7,3
2018-08-01,298.69,0.42,70926.0,313.96,0.36,,2018,2018.8,3
2018-08-02,293.55,-1.72,75898.0,308.37,-1.78,,2018,2018.8,3
2018-08-03,295.61,0.7,63189.0,310.55,0.71,,2018,2018.8,3
2018-08-06,295.24,-0.13,70149.0,310.0,-0.18,,2018,2018.8,3
2018-08-07,297.18,0.66,70324.0,312.17,0.7,,2018,2018.8,3
2018-08-08,297.19,0.0,76314.0,312.41,0.08,,2018,2018.8,3
2018-08-09,297.41,0.07,87043.0,312.85,0.14,,2018,2018.8,3
2018-08-10,293.64,-1.27,94305.0,308.32,-1.45,,2018,2018.8,3
2018-08-13,289.85,-1.29,94719.0,304.65,-1.19,,2018,2018.8,3
2018-08-14,291.08,0.42,75903.0,305.81,0.38,,2018,2018.8,3
2018-08-16,288.24,-0.98,93688.0,303.35,-0.8,,2018,2018.8,3
2018-08-17,288.57,0.11,67286.0,303.17,-0.06,,2018,2018.8,3
2018-08-20,288.61,0.01,74150.0,303.21,0.01,,2018,2018.8,3
2018-08-21,291.93,1.15,79696.0,306.47,1.08,,2018,2018.8,3
2018-08-22,293.0,0.37,81676.0,307.88,0.46,,2018,2018.8,3
2018-08-23,294.29,0.44,73748.0,309.1,0.4,,2018,2018.8,3
2018-08-24,295.54,0.42,70164.0,310.26,0.38,,2018,2018.8,3
2018-08-27,296.83,0.44,85301.0,311.97,0.55,,2018,2018.8,3
2018-08-28,297.22,0.13,84393.0,312.57,0.19,,2018,2018.8,3
2018-08-29,298.05,0.28,81224.0,313.52,0.3,,2018,2018.8,3
2018-08-30,298.05,0.0,80676.0,313.45,-0.02,,2018,2018.8,3
2018-08-31,300.07,0.68,107570.0,315.69,0.71,,2018,2018.8,3
2018-09-03,297.49,-0.86,64699.0,312.74,-0.93,,2018,2018.9,3
2018-09-04,298.8,0.44,64654.0,313.65,0.29,,2018,2018.9,3
2018-09-05,294.96,-1.29,81062.0,309.69,-1.26,,2018,2018.9,3
2018-09-06,294.28,-0.23,79880.0,308.87,-0.26,,2018,2018.9,3
2018-09-07,292.86,-0.48,90386.0,306.95,-0.62,,2018,2018.9,3
2018-09-10,293.7,0.29,84204.0,307.79,0.27,,2018,2018.9,3
2018-09-11,292.46,-0.42,83407.0,306.3,-0.48,,2018,2018.9,3
2018-09-12,292.35,-0.04,87629.0,305.78,-0.17,,2018,2018.9,3
2018-09-13,292.42,0.02,98537.0,305.41,-0.12,,2018,2018.9,3
2018-09-14,297.29,1.67,83089.0,310.91,1.8,,2018,2018.9,3
2018-09-17,295.23,-0.69,64925.0,308.48,-0.78,,2018,2018.9,3
2018-09-18,296.1,0.29,77065.0,309.43,0.31,,2018,2018.9,3
2018-09-19,296.64,0.18,94195.0,309.62,0.06,,2018,2018.9,3
2018-09-20,299.04,0.81,97943.0,312.56,0.95,,2018,2018.9,3
2018-09-21,300.81,0.59,124342.0,314.05,0.48,,2018,2018.9,3
2018-09-27,302.59,0.59,120499.0,316.38,0.74,,2018,2018.9,3
2018-09-28,300.51,-0.69,111432.0,314.84,-0.49,,2018,2018.9,3
2018-10-01,300.17,-0.11,77258.0,314.93,0.03,,2018,2018.1,4
2018-10-02,296.53,-1.21,86569.0,311.11,-1.21,,2018,2018.1,4
2018-10-04,291.78,-1.6,107327.0,305.4,-1.84,,2018,2018.1,4
2018-10-05,291.28,-0.17,93625.0,305.17,-0.08,,2018,2018.1,4
2018-10-08,289.91,-0.47,69772.0,303.53,-0.54,,2018,2018.1,4
2018-10-10,287.85,-0.71,117740.0,301.25,-0.75,,2018,2018.1,4
2018-10-11,275.15,-4.41,144522.0,287.83,-4.45,,2018,2018.1,4
2018-10-12,279.37,1.53,101672.0,292.86,1.75,,2018,2018.1,4
2018-10-15,277.19,-0.78,73194.0,290.8,-0.7,,2018,2018.1,4
2018-10-16,276.9,-0.1,60611.0,290.36,-0.15,,2018,2018.1,4
2018-10-17,280.05,1.14,75388.0,293.8,1.18,,2018,2018.1,4
2018-10-18,277.48,-0.92,68805.0,290.81,-1.02,,2018,2018.1,4
2018-10-19,278.63,0.41,74645.0,291.74,0.32,,2018,2018.1,4
2018-10-22,279.4,0.28,62448.0,292.93,0.41,,2018,2018.1,4
2018-10-23,272.54,-2.46,88689.0,286.25,-2.28,,2018,2018.1,4
2018-10-24,271.36,-0.43,99127.0,285.59,-0.23,,2018,2018.1,4
2018-10-25,266.72,-1.71,120407.0,279.92,-1.99,,2018,2018.1,4
2018-10-26,262.69,-1.51,111378.0,276.63,-1.18,,2018,2018.1,4
2018-10-29,260.19,-0.95,109742.0,274.73,-0.69,,2018,2018.1,4
2018-10-30,262.47,0.88,122395.0,276.07,0.49,,2018,2018.1,4
2018-10-31,264.01,0.59,107853.0,277.97,0.69,,2018,2018.1,4
2018-11-01,262.95,-0.4,102278.0,276.57,-0.5,,2018,2018.11,4
2018-11-02,272.56,3.65,111231.0,286.76,3.68,,2018,2018.11,4
2018-11-05,270.07,-0.91,81491.0,283.19,-1.24,,2018,2018.11,4
2018-11-06,271.57,0.56,77834.0,284.64,0.51,,2018,2018.11,4
2018-11-07,270.45,-0.41,119321.0,283.88,-0.27,,2018,2018.11,4
2018-11-08,272.11,0.61,99216.0,285.28,0.49,,2018,2018.11,4
2018-11-09,271.33,-0.29,80923.0,284.6,-0.24,,2018,2018.11,4
2018-11-12,271.57,0.09,78004.0,285.7,0.39,,2018,2018.11,4
2018-11-13,269.7,-0.69,88280.0,283.37,-0.82,,2018,2018.11,4
2018-11-14,268.88,-0.3,87328.0,281.69,-0.59,,2018,2018.11,4
2018-11-15,271.54,0.99,74357.0,284.26,0.91,,2018,2018.11,4
2018-11-16,271.65,0.04,74598.0,284.22,-0.01,,2018,2018.11,4
2018-11-19,272.31,0.24,75007.0,284.44,0.08,,2018,2018.11,4
2018-11-20,269.58,-1.0,80899.0,281.02,-1.2,,2018,2018.11,4
2018-11-21,268.27,-0.49,81838.0,279.53,-0.53,,2018,2018.11,4
2018-11-22,267.76,-0.19,64407.0,278.93,-0.21,,2018,2018.11,4
2018-11-23,266.33,-0.53,58347.0,277.51,-0.51,,2018,2018.11,4
2018-11-26,269.79,1.3,75646.0,280.21,0.97,,2018,2018.11,4
2018-11-27,272.08,0.85,71913.0,283.15,1.05,,2018,2018.11,4
2018-11-28,273.45,0.5,79830.0,284.75,0.57,,2018,2018.11,4
2018-11-29,274.16,0.26,80653.0,285.27,0.18,,2018,2018.11,4
2018-11-30,271.35,-1.02,137531.0,282.23,-1.07,,2018,2018.11,4
2018-12-03,276.18,1.78,89066.0,287.9,2.01,,2018,2018.12,4
2018-12-04,273.29,-1.05,80802.0,284.36,-1.23,,2018,2018.12,4
2018-12-05,271.49,-0.66,75635.0,282.21,-0.76,,2018,2018.12,4
2018-12-06,267.18,-1.59,86093.0,277.98,-1.5,,2018,2018.12,4
2018-12-07,268.28,0.41,68450.0,278.78,0.29,,2018,2018.12,4
2018-12-10,265.35,-1.09,77297.0,275.37,-1.22,,2018,2018.12,4
2018-12-11,264.69,-0.25,70036.0,275.84,0.17,,2018,2018.12,4
2018-12-12,268.47,1.43,83688.0,279.86,1.46,,2018,2018.12,4
2018-12-13,269.41,0.35,145056.0,281.0,0.41,,2018,2018.12,4
2018-12-14,265.55,-1.43,99732.0,277.28,-1.32,,2018,2018.12,4
2018-12-17,266.33,0.29,71454.0,278.24,0.35,,2018,2018.12,4
2018-12-18,265.18,-0.43,90335.0,276.85,-0.5,,2018,2018.12,4
2018-12-19,267.31,0.8,81750.0,278.85,0.72,,2018,2018.12,4
2018-12-20,264.81,-0.94,81336.0,276.25,-0.93,,2018,2018.12,4
2018-12-21,265.06,0.09,92600.0,276.4,0.05,,2018,2018.12,4
2018-12-24,264.45,-0.23,61962.0,276.34,-0.02,46698.0,2018,2018.12,4
2018-12-26,260.98,-1.31,92493.0,271.85,-1.62,70175.0,2018,2018.12,4
2018-12-27,260.57,-0.16,84457.0,271.12,-0.27,64008.0,2018,2018.12,4
2018-12-28,261.98,0.54,62701.0,272.71,0.59,48040.0,2018,2018.12,4
2019-01-02,258.23,-1.43,69950.0,269.12,-1.32,54212.0,2019,2019.1,1
2019-01-03,255.77,-0.95,90521.0,266.71,-0.9,69994.0,2019,2019.1,1
2019-01-04,257.89,0.83,91200.0,268.26,0.58,72199.0,2019,2019.1,1
2019-01-07,261.57,1.43,92321.0,272.47,1.57,74489.0,2019,2019.1,1
2019-01-08,259.65,-0.73,86910.0,270.43,-0.75,64745.0,2019,2019.1,1
2019-01-09,265.6,2.29,98747.0,277.16,2.49,75402.0,2019,2019.1,1
2019-01-10,265.55,-0.02,99827.0,277.14,-0.01,73022.0,2019,2019.1,1
2019-01-11,267.13,0.59,81084.0,278.63,0.54,61962.0,2019,2019.1,1
2019-01-14,264.99,-0.8,74929.0,276.46,-0.78,55903.0,2019,2019.1,1
2019-01-15,269.93,1.86,87170.0,282.9,2.33,61620.0,2019,2019.1,1
2019-01-16,271.23,0.48,100498.0,285.03,0.75,57380.0,2019,2019.1,1
2019-01-17,271.88,0.24,86748.0,286.06,0.36,60711.0,2019,2019.1,1
2019-01-18,273.88,0.74,78968.0,287.79,0.6,58557.0,2019,2019.1,1
2019-01-21,274.0,0.04,86547.0,288.08,0.1,65299.0,2019,2019.1,1
2019-01-22,272.71,-0.47,68867.0,286.4,-0.58,54211.0,2019,2019.1,1
2019-01-23,273.87,0.43,99956.0,287.74,0.47,57756.0,2019,2019.1,1
2019-01-24,276.61,1.0,132858.0,290.96,1.12,73426.0,2019,2019.1,1
2019-01-25,281.67,1.83,115510.0,296.84,2.02,80421.0,2019,2019.1,1
2019-01-28,281.64,-0.01,95967.0,296.59,-0.08,75688.0,2019,2019.1,1
2019-01-29,283.0,0.48,130944.0,298.37,0.6,79252.0,2019,2019.1,1
2019-01-30,286.62,1.28,134732.0,302.4,1.35,100724.0,2019,2019.1,1
2019-01-31,285.89,-0.25,153504.0,301.23,-0.39,120204.0,2019,2019.1,1
2019-02-01,285.79,-0.03,114631.0,301.3,0.02,88265.0,2019,2019.2,1
2019-02-07,285.65,-0.05,100691.0,301.25,-0.02,78107.0,2019,2019.2,1
2019-02-08,281.49,-1.46,88711.0,296.01,-1.74,66915.0,2019,2019.2,1
2019-02-11,282.1,0.22,79974.0,296.73,0.24,59998.0,2019,2019.2,1
2019-02-12,283.69,0.56,92107.0,298.89,0.73,72186.0,2019,2019.2,1
2019-02-13,284.97,0.45,93292.0,299.86,0.32,70423.0,2019,2019.2,1
2019-02-14,288.68,1.3,112395.0,303.48,1.21,88523.0,2019,2019.2,1
2019-02-15,283.98,-1.63,77188.0,298.42,-1.67,58628.0,2019,2019.2,1
2019-02-18,285.9,0.68,73483.0,300.42,0.67,57378.0,2019,2019.2,1
2019-02-19,284.91,-0.35,62750.0,299.21,-0.4,46246.0,2019,2019.2,1
2019-02-20,288.4,1.22,88583.0,303.45,1.42,67790.0,2019,2019.2,1
2019-02-21,288.41,0.0,88241.0,303.71,0.09,71531.0,2019,2019.2,1
2019-02-22,288.74,0.11,70343.0,304.1,0.13,53930.0,2019,2019.2,1
2019-02-25,289.0,0.09,73420.0,304.3,0.07,56665.0,2019,2019.2,1
2019-02-26,287.89,-0.38,81326.0,302.95,-0.44,62282.0,2019,2019.2,1
2019-02-27,288.76,0.3,72744.0,303.65,0.23,54988.0,2019,2019.2,1
2019-02-28,283.8,-1.72,129089.0,298.02,-1.85,98404.0,2019,2019.2,1
2019-03-04,282.51,-0.45,107549.0,296.1,-0.64,79605.0,2019,2019.3,1
2019-03-05,280.45,-0.73,78805.0,293.79,-0.78,58250.0,2019,2019.3,1
2019-03-06,279.85,-0.21,75225.0,293.2,-0.2,59029.0,2019,2019.3,1
2019-03-07,278.87,-0.35,78636.0,292.25,-0.32,61409.0,2019,2019.3,1
2019-03-08,274.84,-1.45,71640.0,287.72,-1.55,55185.0,2019,2019.3,1
2019-03-11,275.06,0.08,64827.0,287.85,0.05,49470.0,2019,2019.3,1
2019-03-12,277.73,0.97,63959.0,290.81,1.03,48640.0,2019,2019.3,1
2019-03-13,276.0,-0.62,61495.0,288.65,-0.74,46801.0,2019,2019.3,1
2019-03-14,276.64,0.23,95822.0,289.46,0.28,75770.0,2019,2019.3,1
2019-03-15,279.87,1.17,123126.0,293.12,1.26,95978.0,2019,2019.3,1
2019-03-18,279.93,0.02,60901.0,293.25,0.04,46153.0,2019,2019.3,1
2019-03-19,279.82,-0.04,55395.0,293.32,0.02,41814.0,2019,2019.3,1
2019-03-20,279.92,0.04,61168.0,293.54,0.08,48198.0,2019,2019.3,1
2019-03-21,282.38,0.88,97093.0,296.98,1.17,77086.0,2019,2019.3,1
2019-03-22,283.13,0.27,117734.0,297.83,0.29,72490.0,2019,2019.3,1
2019-03-25,277.45,-2.01,77320.0,291.37,-2.17,57120.0,2019,2019.3,1
2019-03-26,277.6,0.05,65751.0,291.28,-0.03,50473.0,2019,2019.3,1
2019-03-27,277.28,-0.12,67774.0,291.46,0.06,51818.0,2019,2019.3,1
2019-03-28,275.08,-0.79,66917.0,288.86,-0.89,50789.0,2019,2019.3,1
2019-03-29,276.48,0.51,82279.0,290.49,0.56,64807.0,2019,2019.3,1
2019-04-01,280.32,1.39,76674.0,295.01,1.56,60638.0,2019,2019.4,2
2019-04-02,281.72,0.5,72185.0,296.23,0.41,56892.0,2019,2019.4,2
2019-04-03,285.65,1.4,91590.0,300.58,1.47,75564.0,2019,2019.4,2
2019-04-04,286.15,0.18,73803.0,301.27,0.23,60252.0,2019,2019.4,2
2019-04-05,286.68,0.19,64885.0,302.18,0.3,53136.0,2019,2019.4,2
2019-04-08,286.38,-0.1,64574.0,301.81,-0.12,49661.0,2019,2019.4,2
2019-04-09,286.71,0.12,66225.0,301.94,0.04,51443.0,2019,2019.4,2
2019-04-10,287.92,0.42,75079.0,303.0,0.35,59794.0,2019,2019.4,2
2019-04-11,287.42,-0.17,84683.0,302.18,-0.27,66925.0,2019,2019.4,2
2019-04-12,288.37,0.33,69060.0,302.97,0.26,51064.0,2019,2019.4,2
2019-04-15,289.38,0.35,80434.0,304.25,0.42,57033.0,2019,2019.4,2
2019-04-16,290.62,0.43,96134.0,305.29,0.34,78087.0,2019,2019.4,2
2019-04-17,290.33,-0.1,72665.0,305.25,-0.01,56681.0,2019,2019.4,2
2019-04-18,285.82,-1.55,89653.0,300.64,-1.51,68872.0,2019,2019.4,2
2019-04-19,285.89,0.02,63866.0,300.12,-0.17,45922.0,2019,2019.4,2
2019-04-22,285.87,-0.01,55190.0,299.91,-0.07,39299.0,2019,2019.4,2
2019-04-23,286.47,0.21,67375.0,300.86,0.32,52251.0,2019,2019.4,2
2019-04-24,283.7,-0.97,88608.0,297.76,-1.03,70238.0,2019,2019.4,2
2019-04-25,282.83,-0.31,74577.0,297.27,-0.16,59272.0,2019,2019.4,2
2019-04-26,281.34,-0.53,76725.0,295.41,-0.63,61470.0,2019,2019.4,2
2019-04-29,286.79,1.94,66981.0,301.38,2.02,50804.0,2019,2019.4,2
2019-04-30,284.92,-0.65,77990.0,299.18,-0.73,62398.0,2019,2019.4,2
2019-05-02,286.12,0.42,84185.0,300.94,0.59,66818.0,2019,2019.5,2
2019-05-03,283.67,-0.86,67794.0,298.48,-0.82,51268.0,2019,2019.5,2
2019-05-07,281.31,-0.83,97722.0,296.12,-0.79,79439.0,2019,2019.5,2
2019-05-08,280.15,-0.41,75003.0,294.86,-0.43,58616.0,2019,2019.5,2
2019-05-09,271.0,-3.27,124008.0,284.46,-3.53,96716.0,2019,2019.5,2
2019-05-10,272.06,0.39,89435.0,285.39,0.33,69456.0,2019,2019.5,2
2019-05-13,268.72,-1.23,66867.0,282.08,-1.16,51443.0,2019,2019.5,2
2019-05-14,268.57,-0.06,82188.0,281.71,-0.13,64079.0,2019,2019.5,2
2019-05-15,269.64,0.4,77018.0,282.9,0.42,51417.0,2019,2019.5,2
2019-05-16,265.99,-1.35,75960.0,278.79,-1.45,59108.0,2019,2019.5,2
2019-05-17,264.35,-0.62,75096.0,277.22,-0.56,55549.0,2019,2019.5,2
2019-05-20,264.96,0.23,64227.0,278.35,0.41,51239.0,2019,2019.5,2
2019-05-21,266.12,0.44,81020.0,279.75,0.5,62406.0,2019,2019.5,2
2019-05-22,266.65,0.2,61655.0,280.01,0.09,46448.0,2019,2019.5,2
2019-05-23,266.38,-0.1,71658.0,279.78,-0.08,55865.0,2019,2019.5,2
2019-05-24,264.42,-0.74,67234.0,277.62,-0.77,50925.0,2019,2019.5,2
2019-05-27,264.4,-0.01,53143.0,278.12,0.18,40236.0,2019,2019.5,2
2019-05-28,264.7,0.11,147263.0,277.88,-0.09,126662.0,2019,2019.5,2
2019-05-29,261.37,-1.26,82788.0,274.52,-1.21,67456.0,2019,2019.5,2
2019-05-30,263.93,0.98,70345.0,277.46,1.07,53423.0,2019,2019.5,2
2019-05-31,263.89,-0.02,77788.0,276.93,-0.19,62396.0,2019,2019.5,2
2019-06-03,268.16,1.62,83610.0,281.78,1.75,67723.0,2019,2019.6,2
2019-06-04,267.66,-0.19,70289.0,281.09,-0.24,55812.0,2019,2019.6,2
2019-06-05,267.99,0.12,67511.0,281.29,0.07,54490.0,2019,2019.6,2
2019-06-07,268.27,0.1,67967.0,281.62,0.12,53916.0,2019,2019.6,2
2019-06-10,272.1,1.43,60890.0,285.67,1.44,46319.0,2019,2019.6,2
2019-06-11,273.21,0.41,61243.0,286.97,0.46,47919.0,2019,2019.6,2
2019-06-12,272.74,-0.17,66921.0,286.27,-0.24,49381.0,2019,2019.6,2
2019-06-13,271.13,-0.59,95795.0,283.81,-0.86,74024.0,2019,2019.6,2
2019-06-14,270.48,-0.24,66715.0,283.15,-0.23,49320.0,2019,2019.6,2
2019-06-17,270.09,-0.14,57064.0,282.83,-0.11,42917.0,2019,2019.6,2
2019-06-18,271.36,0.47,65723.0,284.19,0.48,49081.0,2019,2019.6,2
2019-06-19,275.31,1.46,69734.0,288.68,1.58,56449.0,2019,2019.6,2
2019-06-20,276.01,0.25,55336.0,289.23,0.19,43271.0,2019,2019.6,2
2019-06-21,275.48,-0.19,77279.0,288.63,-0.21,58971.0,2019,2019.6,2
2019-06-24,275.58,0.04,55539.0,289.04,0.14,41596.0,2019,2019.6,2
2019-06-25,275.28,-0.11,60507.0,288.98,-0.02,45328.0,2019,2019.6,2
2019-06-26,275.53,0.09,58818.0,289.33,0.12,46426.0,2019,2019.6,2
2019-06-27,277.75,0.81,66303.0,292.14,0.97,51157.0,2019,2019.6,2
2019-06-28,277.5,-0.09,67598.0,291.97,-0.06,51371.0,2019,2019.6,2
2019-07-01,277.27,-0.08,74357.0,292.22,0.09,50530.0,2019,2019.7,3
2019-07-02,275.97,-0.47,65542.0,290.66,-0.53,42268.0,2019,2019.7,3
2019-07-03,272.37,-1.3,97523.0,286.38,-1.47,51947.0,2019,2019.7,3
2019-07-04,274.54,0.8,77523.0,289.64,1.14,37474.0,2019,2019.7,3
2019-07-05,274.35,-0.07,60022.0,289.01,-0.22,38299.0,2019,2019.7,3
2019-07-08,268.55,-2.11,75098.0,282.86,-2.13,46851.0,2019,2019.7,3
2019-07-09,267.72,-0.31,71885.0,282.4,-0.16,47313.0,2019,2019.7,3
2019-07-10,268.75,0.38,67511.0,284.0,0.57,45878.0,2019,2019.7,3
2019-07-11,271.78,1.13,107369.0,287.2,1.13,59781.0,2019,2019.7,3
2019-07-12,272.68,0.33,55657.0,288.26,0.37,37207.0,2019,2019.7,3
2019-07-15,272.64,-0.01,83606.0,288.8,0.19,33765.0,2019,2019.7,3
2019-07-16,274.05,0.52,137055.0,290.05,0.43,43948.0,2019,2019.7,3
2019-07-17,271.48,-0.94,117946.0,287.6,-0.84,39411.0,2019,2019.7,3
2019-07-18,270.67,-0.3,80139.0,286.66,-0.33,38767.0,2019,2019.7,3
